Munchkin - New Heartbeat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter: (~SOURCE~t),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date 2016-11-18 to 2017-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Showing 1099 of 1099 mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source,Host,Link,Time(ET),Authority,Age,Gender,Country,Location,Tags,Tags,Tags,Tags,Tags,Tags,Tags,Star,Assigned,Sentiment,Alexa Rank,Alexa Reach,Title,Snippet,Content,Unique ID,Language,Followers,Following,Summary,Viewed,Commented,Favourited,Rated,ImageUrl
TWITTER,http://twitter.com/BabiesDreamland/,http://twitter.com/BabiesDreamland/statuses/928863608288681984,Nov 10 2017 00:55:16 EST,3,,,,,,,gates-safety,,,munchkin,,,none+,None,0,0,@BabiesDreamland,Munchkin It Fits Baby Safety Gate https://t.co/6EZQ7KQuJm https://t.co/p2KGr5apAJ,"Munchkin It Fits Baby Safety Gate https://t.co/6EZQ7KQuJm https://t.co/p2KGr5apAJ
",1903,EN,42,10,,0,0,0,0,
TWITTER,http://twitter.com/roybuccistandup/,http://twitter.com/roybuccistandup/statuses/928857999451541504,Nov 10 2017 00:32:59 EST,2,,Male,,,,,,,,munchkin,,,none+,None,0,0,@roybuccistandup,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1902,EN,29,108,,0,0,0,0,
TWITTER,http://twitter.com/KerriJSeiler/,http://twitter.com/KerriJSeiler/statuses/928850764671471616,Nov 10 2017 00:04:14 EST,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@KerriJSeiler,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1901,EN,325,951,,0,0,0,0,
TWITTER,http://twitter.com/Khang8752D/,http://twitter.com/Khang8752D/statuses/928844973155536898,Nov 09 2017 23:41:13 EST,5,,,US,;-la;-USA,,,,,,munchkin,,,none+,None,0,0,@Khang8752D,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1899,EN,936,2220,,0,0,0,0,
TWITTER,http://twitter.com/MariaVinci7/,http://twitter.com/MariaVinci7/statuses/928839488050286592,Nov 09 2017 23:19:25 EST,4,,,US,new-york;-ny;-USA,,,,,,munchkin,,,none+,None,0,0,@MariaVinci7,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1897,EN,190,185,,0,0,0,0,
TWITTER,http://twitter.com/SteveBHHI/,http://twitter.com/SteveBHHI/statuses/928828576669028352,Nov 09 2017 22:36:04 EST,1,,Male,,,,,,,,munchkin,,,none+,None,0,0,@SteveBHHI,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1896,EN,21,87,,0,0,0,0,
TWITTER,http://twitter.com/JoleneDoty/,http://twitter.com/JoleneDoty/statuses/928820006120329217,Nov 09 2017 22:02:00 EST,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@JoleneDoty,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1895,EN,486,211,,0,0,0,0,
TWITTER,http://twitter.com/ThayneRon/,http://twitter.com/ThayneRon/statuses/928818086941220864,Nov 09 2017 21:54:23 EST,3,,Male,US,;-nc;-USA,,,,,,munchkin,,,none+,None,0,0,@ThayneRon,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1893,EN,68,296,,0,0,0,0,
TWITTER,http://twitter.com/DarleneIsabelle/,http://twitter.com/DarleneIsabelle/statuses/928816678154235906,Nov 09 2017 21:48:47 EST,5,,Female,US,;-oh;-USA,,,,,,munchkin,,,none+,None,0,0,@DarleneIsabelle,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1892,EN,418,982,,0,0,0,0,
TWITTER,http://twitter.com/dogs4McMullin/,http://twitter.com/dogs4McMullin/statuses/928815608174731265,Nov 09 2017 21:44:32 EST,5,,,US,;-oh;-USA,,,,,,munchkin,,,none+,None,0,0,@dogs4McMullin,This tweet has been removed in accordance with Twitter's policy. Twitter requires all its partners to remove tweets from their systems as soon as they are deleted on Twitter itself.,"This tweet has been removed in accordance with Twitter's policy. Twitter requires all its partners to remove tweets from their systems as soon as they are deleted on Twitter itself.
",1891,EN,789,1453,,0,0,0,0,
TWITTER,http://twitter.com/V12studios/,http://twitter.com/V12studios/statuses/928804227077386240,Nov 09 2017 20:59:18 EST,5,,,,,,,,,,munchkin,,,none+,None,0,0,@V12studios,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1890,EN,678,1452,,0,0,0,0,
TWITTER,http://twitter.com/common1776sense/,http://twitter.com/common1776sense/statuses/928801480475365377,Nov 09 2017 20:48:23 EST,5,,,US,;-oh;-USA,,,,,,munchkin,,,none+,None,0,0,@common1776sense,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1888,EN,659,1874,,0,0,0,0,
TWITTER,http://twitter.com/steveharmonious/,http://twitter.com/steveharmonious/statuses/928799397328117762,Nov 09 2017 20:40:07 EST,6,,Male,US,;-;-USA,,,,,,munchkin,,,none+,None,0,0,@steveharmonious,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1887,EN,2091,994,,0,0,0,0,
TWITTER,http://twitter.com/FakespotReviews/,http://twitter.com/FakespotReviews/statuses/928797646021709825,Nov 09 2017 20:33:09 EST,5,,,,,,,,,,munchkin,,,none+,None,0,0,@FakespotReviews,"Munchkin, we took a look at your product reviews: https://t.co/GZ14YHP5yj","Munchkin, we took a look at your product reviews: https://t.co/GZ14YHP5yj
",1886,EN,383,908,,0,0,0,0,
TWITTER,http://twitter.com/MichelleAbel7/,http://twitter.com/MichelleAbel7/statuses/928797087445090304,Nov 09 2017 20:30:56 EST,4,,Female,CA,;-;-Canada,,,,,,munchkin,,,none+,None,0,0,@MichelleAbel7,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1885,EN,363,554,,0,0,0,0,
TWITTER,http://twitter.com/temple_terry/,http://twitter.com/temple_terry/statuses/928795641119113216,Nov 09 2017 20:25:11 EST,2,,Male,,,,,,,,munchkin,,,none+,None,0,0,@temple_terry,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1884,EN,25,156,,0,0,0,0,
TWITTER,http://twitter.com/IMA_CA_GOPer/,http://twitter.com/IMA_CA_GOPer/statuses/928792712785969152,Nov 09 2017 20:13:33 EST,6,,Male,,,,,,,,munchkin,,,none+,None,0,0,@IMA_CA_GOPer,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1883,EN,1115,1314,,0,0,0,0,
TWITTER,http://twitter.com/Munchkin_Inc/,http://twitter.com/Munchkin_Inc/statuses/928788301103935489,Nov 09 2017 19:56:01 EST,8,,,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Munchkin_Inc,"You've given birth and now it's time to go back to work. The transition can be a little bumpy at first, but these tips will get you back in your work groove. https://t.co/OfAnm9mwy9","You've given birth and now it's time to go back to work. The transition can be a little bumpy at first, but these tips will get you back in your work groove. https://t.co/OfAnm9mwy9
",1882,EN,16881,762,,0,0,0,0,
TWITTER,http://twitter.com/vballcoach19/,http://twitter.com/vballcoach19/statuses/928787467830026241,Nov 09 2017 19:52:43 EST,5,,Female,US,south-bend;-in;-USA,,,,,,munchkin,,,none+,None,0,0,@vballcoach19,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1881,EN,351,1536,,0,0,0,0,
TWITTER,http://twitter.com/AnaLorenaGarci8/,http://twitter.com/AnaLorenaGarci8/statuses/928786429957644289,Nov 09 2017 19:48:35 EST,5,,Male,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@AnaLorenaGarci8,RT @Munchkin_Inc: With falling leaves and crisp Autumn air comes cold and flu season A round up of every science-backed method to stop cold + flu viruses. https://t.co/OUuua9A4Go,"RT @Munchkin_Inc: With falling leaves and crisp Autumn air comes cold and flu season A round up of every science-backed method to stop cold + flu viruses. https://t.co/OUuua9A4Go
",1880,EN,454,1119,,0,0,0,0,
TWITTER,http://twitter.com/sainteriksrose/,http://twitter.com/sainteriksrose/statuses/928782712986587136,Nov 09 2017 19:33:49 EST,6,,,,,,,,,,munchkin,,,none+,None,0,0,@sainteriksrose,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1879,EN,1261,1985,,0,0,0,0,
TWITTER,http://twitter.com/LaughinRussell/,http://twitter.com/LaughinRussell/statuses/928781831599738880,Nov 09 2017 19:30:19 EST,3,,,,,,,,,,munchkin,,,none+,None,0,0,@LaughinRussell,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1878,EN,86,151,,0,0,0,0,
TWITTER,http://twitter.com/DaveMastro27/,http://twitter.com/DaveMastro27/statuses/928781389360779264,Nov 09 2017 19:28:33 EST,2,,Male,US,lititz;-pa;-USA,,,,,,munchkin,,,none+,None,0,0,@DaveMastro27,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1877,EN,29,63,,0,0,0,0,
TWITTER,http://twitter.com/cat25RIII2/,http://twitter.com/cat25RIII2/statuses/928780081216065537,Nov 09 2017 19:23:21 EST,5,,,US,;-tx;-USA,,,,,,munchkin,,,none+,None,0,0,@cat25RIII2,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1876,EN,338,304,,0,0,0,0,
TWITTER,http://twitter.com/SusanFThibeault/,http://twitter.com/SusanFThibeault/statuses/928776561997893632,Nov 09 2017 19:09:22 EST,5,,Female,US,;-ma;-USA,,,,,,munchkin,,,none+,None,0,0,@SusanFThibeault,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1875,EN,614,770,,0,0,0,0,
TWITTER,http://twitter.com/LucindaMason/,http://twitter.com/LucindaMason/statuses/928775933636612101,Nov 09 2017 19:06:53 EST,3,,Female,US,orlando;-fl;-USA,,,,,,munchkin,,,none+,None,0,0,@LucindaMason,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1874,EN,42,123,,0,0,0,0,
TWITTER,http://twitter.com/Stenvars_Wifey/,http://twitter.com/Stenvars_Wifey/statuses/928772643620241409,Nov 09 2017 18:53:48 EST,3,,,US,torrance;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Stenvars_Wifey,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1873,EN,59,45,,0,0,0,0,
TWITTER,http://twitter.com/hinck07/,http://twitter.com/hinck07/statuses/928765022536335360,Nov 09 2017 18:23:31 EST,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@hinck07,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1871,EN,309,631,,0,0,0,0,
TWITTER,http://twitter.com/BelenBravook2/,http://twitter.com/BelenBravook2/statuses/928759115161243648,Nov 09 2017 18:00:03 EST,3,,,,,,,,,,munchkin,,,none+,None,0,0,@BelenBravook2,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1869,EN,85,896,,0,0,0,0,
TWITTER,http://twitter.com/jc75cricket/,http://twitter.com/jc75cricket/statuses/928757884623745024,Nov 09 2017 17:55:09 EST,3,,,,,,,,,,munchkin,,,none+,None,0,0,@jc75cricket,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1868,EN,76,142,,0,0,0,0,
TWITTER,http://twitter.com/Munchkin_Inc/,http://twitter.com/Munchkin_Inc/statuses/928756344919920640,Nov 09 2017 17:49:02 EST,8,,,US,los-angeles;-ca;-USA,,,,,,munchkin,,,none+,None,0,0,@Munchkin_Inc,With falling leaves and crisp Autumn air comes cold and flu season A round up of every science-backed method to stop cold + flu viruses. https://t.co/OUuua9A4Go,"With falling leaves and crisp Autumn air comes cold and flu season A round up of every science-backed method to stop cold + flu viruses. https://t.co/OUuua9A4Go
",1867,EN,16881,762,,0,0,0,0,
TWITTER,http://twitter.com/KarenShorey2/,http://twitter.com/KarenShorey2/statuses/928753938198753280,Nov 09 2017 17:39:28 EST,3,,Female,US,;-nv;-USA,,,,,,munchkin,,,none+,None,0,0,@KarenShorey2,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1866,EN,62,177,,0,0,0,0,
TWITTER,http://twitter.com/JaggeGm/,http://twitter.com/JaggeGm/statuses/928753438648872960,Nov 09 2017 17:37:29 EST,5,,,,,,,,,,munchkin,,,none+,None,0,0,@JaggeGm,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1865,EN,388,738,,0,0,0,0,
TWITTER,http://twitter.com/RichByrnesNY/,http://twitter.com/RichByrnesNY/statuses/928752894437978117,Nov 09 2017 17:35:20 EST,1,,Male,,,,,,,,munchkin,,,none+,None,0,0,@RichByrnesNY,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1863,EN,12,131,,0,0,0,0,
TWITTER,http://twitter.com/LOLatLiberalism/,http://twitter.com/LOLatLiberalism/statuses/928752025264967680,Nov 09 2017 17:31:52 EST,6,,Male,US,overland-park;-ks;-USA,,,,,,munchkin,,,none+,None,0,0,@LOLatLiberalism,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1864,EN,2937,4998,,0,0,0,0,
TWITTER,http://twitter.com/judsonjaggers/,http://twitter.com/judsonjaggers/statuses/928751372559888385,Nov 09 2017 17:29:17 EST,4,,,US,durham;-nc;-USA,,,,,,munchkin,,,none+,None,0,0,@judsonjaggers,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1862,EN,180,287,,0,0,0,0,
TWITTER,http://twitter.com/24hrTVMazi/,http://twitter.com/24hrTVMazi/statuses/928749636646592513,Nov 09 2017 17:22:23 EST,5,,Female,,,,,,,,munchkin,,,none+,None,0,0,@24hrTVMazi,"RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR","RT @GarySiniseFound: This #VeteransDay, @Munchkin_Inc will donate all proceeds from their online sales directly to #GarySiniseFoundation. Thank you #Munchkin and their CEO, Steve Dunn, for generously supporting our mission to help our American heroes! #allyouneedis❤ https://t.co/HK4SnBcPyR
",1859,EN,532,121,,0,0,0,0,
